timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1776852180000,77984.61000000,77984.61000000,77951.17000000,77971.50000000,4.70227000,1776852239999,366620.84143370,1438,1.25980000,98215.41468460,0
1776852240000,77971.50000000,77985.17000000,77964.00000000,77981.35000000,2.79599000,1776852299999,218013.38011540,1010,1.05029000,81897.13364250,0
1776852300000,77981.35000000,77988.01000000,77978.00000000,77983.16000000,1.87455000,1776852359999,146189.35458020,901,1.56755000,122247.90009710,0
1776852360000,77983.16000000,78000.00000000,77983.15000000,77998.74000000,1.34879000,1776852419999,105196.56139820,1260,0.68728000,53603.40764260,0
1776852420000,77998.74000000,78039.79000000,77998.74000000,78029.03000000,3.76601000,1776852479999,293840.75104530,1801,2.91359000,227322.75402600,0
1776852480000,78029.02000000,78029.02000000,77997.57000000,78008.67000000,3.78438000,1776852539999,295195.13228730,1374,2.37188000,185010.81428510,0
1776852540000,78008.67000000,78008.68000000,77954.28000000,77954.47000000,2.35520000,1776852599999,183667.22164070,2109,0.54326000,42358.24858090,0
1776852600000,77954.48000000,77979.25000000,77954.47000000,77979.25000000,1.33907000,1776852659999,104405.80073550,1051,0.78151000,60930.50306820,0
1776852660000,77979.24000000,78029.99000000,77979.24000000,78029.99000000,3.05511000,1776852719999,238327.41680800,1355,2.42910000,189492.07019320,0
1776852720000,78029.99000000,78034.24000000,78010.00000000,78010.00000000,3.94266000,1776852779999,307629.21440200,1202,1.44694000,112898.86310350,0
1776852780000,78010.01000000,78026.00000000,77993.86000000,78012.48000000,34.88275000,1776852839999,2721148.26168260,2177,9.43345000,735822.22900630,0
1776852840000,78012.47000000,78039.48000000,78012.47000000,78039.48000000,4.67246000,1776852899999,364557.35941480,1157,1.83622000,143270.70441170,0
1776852900000,78039.48000000,78048.10000000,78019.57000000,78027.14000000,4.04519000,1776852959999,315653.43906850,1583,0.97146000,75804.97817530,0
1776852960000,78027.14000000,78044.12000000,78017.54000000,78017.55000000,4.66227000,1776853019999,363813.25882630,1833,1.43850000,112245.01978650,0
1776853020000,78017.54000000,78017.54000000,77973.97000000,77973.98000000,4.25438000,1776853079999,331844.16662900,1912,2.18928000,170772.85648700,0
1776853080000,77973.97000000,78010.91000000,77973.97000000,78008.68000000,6.49546000,1776853139999,506654.49136640,1557,2.23391000,174223.06079470,0
1776853140000,78008.67000000,78025.44000000,78008.67000000,78018.98000000,2.50031000,1776853199999,195065.96979930,1187,1.72592000,134648.59478750,0
1776853200000,78018.97000000,78018.98000000,78008.94000000,78014.54000000,5.74749000,1776853259999,448389.19277300,753,1.67119000,130374.77812870,0
1776853260000,78014.54000000,78032.77000000,78008.00000000,78019.22000000,2.59239000,1776853319999,202253.96932000,1504,1.10721000,86380.18336840,0
1776853320000,78019.21000000,78019.22000000,78001.30000000,78001.31000000,3.24824000,1776853379999,253388.25497360,634,1.59690000,124569.73471870,0
1776853380000,78001.30000000,78001.31000000,77990.08000000,77990.08000000,2.68520000,1776853439999,209435.61542960,939,1.42584000,111206.31962340,0
1776853440000,77990.08000000,77990.09000000,77978.47000000,77990.08000000,1.14114000,1776853499999,88988.57006860,956,0.69739000,54384.31561140,0
1776853500000,77990.09000000,77992.07000000,77984.85000000,77984.86000000,1.18931000,1776853559999,92754.95317760,519,0.67166000,52383.11756500,0
1776853560000,77984.86000000,78000.00000000,77984.85000000,78000.00000000,2.84423000,1776853619999,221828.73025610,667,1.47536000,115072.48397520,0
1776853620000,78000.00000000,78029.05000000,77996.12000000,78029.05000000,4.70362000,1776853679999,366936.05305870,1059,4.29890000,335365.17265130,0
1776853680000,78029.05000000,78071.44000000,78029.04000000,78069.05000000,3.60354000,1776853739999,281273.58131810,1330,2.98122000,232700.64902810,0
1776853740000,78069.05000000,78076.99000000,78061.35000000,78067.90000000,2.01151000,1776853799999,157038.39412890,1061,1.05956000,82718.04582410,0
1776853800000,78067.90000000,78098.96000000,78067.89000000,78094.65000000,3.08733000,1776853859999,241088.50811600,1346,1.61318000,125971.20050500,0
1776853860000,78094.64000000,78094.65000000,78076.67000000,78084.34000000,3.60779000,1776853919999,281727.87482040,1127,1.42155000,111001.79610460,0
1776853920000,78084.34000000,78128.55000000,78073.64000000,78128.55000000,11.50637000,1776853979999,898567.46848200,2240,6.55995000,512323.88967420,0
1776853980000,78128.55000000,78148.20000000,78128.54000000,78148.20000000,6.82457000,1776854039999,533241.33644260,1022,6.08285000,475282.72302840,0
1776854040000,78148.20000000,78167.85000000,78088.48000000,78167.84000000,36.85538000,1776854099999,2879162.14180510,2971,10.03743000,784348.96707960,0
1776854100000,78167.85000000,78180.00000000,78151.87000000,78162.05000000,12.05384000,1776854159999,942125.47505580,1781,9.27894000,725230.17995490,0
1776854160000,78162.00000000,78162.00000000,78114.64000000,78117.12000000,6.98175000,1776854219999,545530.07796860,1692,1.07549000,84028.19757770,0
1776854220000,78117.13000000,78140.72000000,78108.00000000,78140.71000000,1.89240000,1776854279999,147834.29905710,1800,1.40420000,109696.67757460,0
1776854280000,78140.71000000,78140.72000000,78132.89000000,78137.95000000,3.27524000,1776854339999,255924.07667320,526,1.09007000,85174.90504440,0
1776854340000,78137.94000000,78143.99000000,78137.94000000,78137.95000000,2.84304000,1776854399999,222152.27106230,759,1.57774000,123282.67260440,0
1776854400000,78137.95000000,78157.44000000,78137.95000000,78157.44000000,1.92523000,1776854459999,150461.64326690,752,1.11511000,87147.01061930,0
1776854460000,78157.43000000,78157.43000000,78133.82000000,78143.68000000,4.00588000,1776854519999,313031.25165970,1450,1.13814000,88931.41016560,0
1776854520000,78143.68000000,78143.69000000,78100.18000000,78110.47000000,8.80403000,1776854579999,687743.22687920,2076,2.34081000,182857.89824660,0
1776854580000,78110.47000000,78126.97000000,78110.46000000,78111.76000000,6.39286000,1776854639999,499403.18146030,1801,1.60957000,125737.42820380,0
1776854640000,78111.76000000,78119.59000000,78111.76000000,78119.59000000,4.02381000,1776854699999,314317.89821500,438,3.49814000,273252.92138960,0
1776854700000,78119.59000000,78122.02000000,78110.47000000,78110.47000000,2.58356000,1776854759999,201814.40070870,1302,1.46479000,114420.58708080,0
1776854760000,78110.47000000,78110.47000000,78098.00000000,78103.34000000,6.33776000,1776854819999,495006.51036490,1343,0.73733000,57587.76763450,0
1776854820000,78103.34000000,78110.88000000,78100.01000000,78110.88000000,4.65769000,1776854879999,363811.68359830,553,3.77240000,294663.44381480,0
1776854880000,78110.88000000,78128.04000000,78110.86000000,78114.58000000,8.21415000,1776854939999,641660.37830900,1979,2.89450000,226107.47086820,0
1776854940000,78114.57000000,78124.65000000,78106.00000000,78122.60000000,6.48859000,1776854999999,506861.07391100,1357,3.37779000,263871.14654500,0
1776855000000,78122.60000000,78122.60000000,78102.25000000,78102.26000000,6.65852000,1776855059999,520116.11089860,1385,2.80112000,218798.29299990,0
1776855060000,78102.26000000,78119.39000000,78100.00000000,78119.39000000,3.22599000,1776855119999,251963.33295590,996,1.40320000,109598.65377640,0
1776855120000,78119.39000000,78125.03000000,78119.39000000,78125.03000000,2.71044000,1776855179999,211750.25778140,743,1.54842000,120968.18666140,0
1776855180000,78125.03000000,78164.71000000,78125.02000000,78145.96000000,8.69196000,1776855239999,679262.24218120,1949,4.45062000,347815.77630570,0
1776855240000,78145.96000000,78145.96000000,78120.23000000,78120.24000000,3.61206000,1776855299999,282205.36085110,1633,1.73247000,135355.11575550,0
1776855300000,78120.24000000,78120.24000000,78087.00000000,78087.01000000,6.70282000,1776855359999,523496.42324590,1671,0.36871000,28798.27715590,0
1776855360000,78087.01000000,78101.82000000,78056.99000000,78074.94000000,22.71522000,1776855419999,1773371.94572760,1517,1.02892000,80347.75464290,0
1776855420000,78074.94000000,78128.04000000,78074.93000000,78123.82000000,25.03701000,1776855479999,1955427.56141900,1532,23.50829000,1836009.22006860,0
1776855480000,78123.82000000,78151.48000000,78123.82000000,78151.48000000,1.21318000,1776855539999,94793.64077440,780,0.86501000,67590.49775920,0
1776855540000,78151.48000000,78171.59000000,78151.47000000,78157.41000000,3.62044000,1776855599999,282989.43795310,1190,2.44359000,190997.97885790,0
1776855600000,78157.41000000,78178.00000000,78157.41000000,78170.91000000,3.59680000,1776855659999,281179.56797520,1341,1.30850000,102289.58906460,0
1776855660000,78170.91000000,78195.87000000,78162.35000000,78195.86000000,5.86475000,1776855719999,458514.53600300,2194,3.86433000,302122.91165850,0
1776855720000,78195.87000000,78267.83000000,78195.87000000,78265.23000000,23.09206000,1776855779999,1806504.85488420,3552,17.62200000,1378655.88834450,0
1776855780000,78265.23000000,78280.00000000,78263.06000000,78279.98000000,13.68941000,1776855839999,1071515.80234400,2200,9.97031000,780403.24456630,0
1776855840000,78279.98000000,78279.99000000,78209.25000000,78217.09000000,10.25452000,1776855899999,802482.62339780,2785,2.18494000,170988.20329220,0
1776855900000,78217.09000000,78264.00000000,78203.57000000,78264.00000000,36.50570000,1776855959999,2856125.01573660,2725,35.44399000,2773068.08773100,0
1776855960000,78263.99000000,78276.81000000,78250.00000000,78271.39000000,14.35928000,1776856019999,1123833.00873790,1800,11.49958000,900013.27543550,0
1776856020000,78271.38000000,78271.39000000,78252.00000000,78253.41000000,2.51008000,1776856079999,196440.08538880,941,1.51770000,118770.78940920,0
1776856080000,78253.40000000,78253.41000000,78205.06000000,78212.88000000,39.68817000,1776856139999,3105443.24102870,1693,3.32755000,260332.80637060,0
1776856140000,78212.88000000,78212.88000000,78102.00000000,78126.04000000,9.72829000,1776856199999,760333.45600700,3380,1.23684000,96625.12221790,0
1776856200000,78126.03000000,78145.88000000,78104.97000000,78119.73000000,8.34996000,1776856259999,652343.79458770,3222,2.26821000,177204.56498460,0
1776856260000,78119.72000000,78160.83000000,78119.72000000,78160.82000000,2.54380000,1776856319999,198786.73345690,1298,1.79108000,139963.10785880,0
1776856320000,78160.83000000,78209.84000000,78151.00000000,78209.84000000,5.34313000,1776856379999,417719.87583770,1483,2.62570000,205295.65326620,0
1776856380000,78209.83000000,78209.84000000,78162.44000000,78173.90000000,4.81112000,1776856439999,376153.16197820,1822,1.18044000,92274.74733240,0
1776856440000,78173.91000000,78184.92000000,78152.33000000,78152.34000000,11.14419000,1776856499999,871188.69603520,1215,6.74551000,527347.52811660,0
1776856500000,78152.34000000,78189.05000000,78152.33000000,78177.26000000,2.12791000,1776856559999,166328.73660300,1990,1.62877000,127307.64533680,0
1776856560000,78177.25000000,78207.67000000,78177.25000000,78202.21000000,4.98205000,1776856619999,389590.12386850,1476,2.19448000,171597.37418680,0
1776856620000,78202.20000000,78207.67000000,78192.60000000,78192.62000000,3.27989000,1776856679999,256500.78792470,1420,1.23386000,96490.68691780,0
1776856680000,78192.63000000,78239.99000000,78192.62000000,78235.39000000,5.17883000,1776856739999,405093.68905260,2291,3.80097000,297300.81236960,0
1776856740000,78235.39000000,78235.40000000,78199.39000000,78199.99000000,5.84573000,1776856799999,457183.81406630,1028,1.89749000,148387.79774440,0
1776856800000,78200.00000000,78215.96000000,78200.00000000,78212.01000000,8.40476000,1776856859999,657319.17459660,816,4.47026000,349594.82593450,0
1776856860000,78212.00000000,78238.00000000,78212.00000000,78235.91000000,3.39632000,1776856919999,265685.65720980,985,2.46684000,192975.29862400,0
1776856920000,78235.92000000,78239.38000000,78211.29000000,78211.30000000,3.59422000,1776856979999,281186.08550370,1666,0.87929000,68785.19518160,0
1776856980000,78211.29000000,78227.33000000,78204.09000000,78227.33000000,5.63257000,1776857039999,440543.93715950,1089,2.61411000,204467.83390430,0
1776857040000,78227.33000000,78240.00000000,78224.20000000,78224.20000000,25.00571000,1776857099999,1956423.51155250,1235,23.90902000,1870630.22233760,0
1776857100000,78224.20000000,78229.04000000,78213.02000000,78219.42000000,7.41245000,1776857159999,579808.57634340,961,0.90342000,70668.07170590,0
1776857160000,78219.41000000,78239.99000000,78211.11000000,78239.99000000,8.43251000,1776857219999,659597.23089890,1373,4.36475000,341430.68510540,0
1776857220000,78240.00000000,78258.66000000,78239.99000000,78258.65000000,13.98400000,1776857279999,1094123.19650090,706,13.62621000,1066127.24128020,0
1776857280000,78258.65000000,78300.00000000,78258.65000000,78296.27000000,10.91182000,1776857339999,854180.40134140,1425,9.90339000,775230.87292740,0
1776857340000,78296.26000000,78314.65000000,78278.67000000,78314.64000000,20.37867000,1776857399999,1595521.21784540,2816,6.57865000,515091.03553680,0
1776857400000,78314.65000000,78330.83000000,78305.05000000,78321.65000000,23.45754000,1776857459999,1837159.22149690,2706,16.90232000,1323740.91911540,0
1776857460000,78321.65000000,78333.00000000,78294.36000000,78294.36000000,10.39731000,1776857519999,814305.61533590,2137,3.94174000,308705.19768780,0
1776857520000,78294.36000000,78294.36000000,78272.30000000,78278.57000000,5.10720000,1776857579999,399786.48120400,1712,3.38762000,265177.70010520,0
1776857580000,78278.57000000,78293.15000000,78274.00000000,78278.63000000,4.27858000,1776857639999,334933.60204180,1577,2.79847000,219061.57282930,0
1776857640000,78278.63000000,78312.88000000,78278.62000000,78312.87000000,18.20885000,1776857699999,1425576.66328680,2576,5.04908000,395286.49326760,0
1776857700000,78312.87000000,78399.00000000,78259.68000000,78259.68000000,39.60533000,1776857759999,3102088.45017910,5790,12.62944000,989554.28674340,0
1776857760000,78259.68000000,78259.68000000,78174.02000000,78204.27000000,23.24479000,1776857819999,1817832.02698840,5157,7.95592000,622163.74165860,0
1776857820000,78204.27000000,78239.28000000,78184.27000000,78239.28000000,11.21243000,1776857879999,876775.84392550,3104,2.04470000,159902.79633050,0
1776857880000,78239.27000000,78247.02000000,78230.56000000,78247.02000000,4.54933000,1776857939999,355935.50377180,2211,3.41133000,266892.87289990,0
1776857940000,78247.01000000,78253.81000000,78226.00000000,78226.01000000,7.68236000,1776857999999,601026.06320650,1729,2.41129000,188644.34342010,0
1776858000000,78226.00000000,78227.99000000,78188.01000000,78217.23000000,9.84405000,1776858059999,769839.90729240,3133,2.41276000,188681.82121310,0
1776858060000,78217.23000000,78235.35000000,78217.23000000,78235.34000000,0.89441000,1776858119999,69962.45190910,1267,0.63969000,50037.22670090,0
1776858120000,78235.35000000,78254.17000000,78186.64000000,78219.41000000,12.68094000,1776858179999,991809.76838260,3695,5.39788000,422157.03786650,0
1776858180000,78219.41000000,78219.42000000,78190.67000000,78190.67000000,5.87426000,1776858239999,459396.08110660,1206,0.50689000,39642.16534010,0
1776858240000,78190.67000000,78209.84000000,78190.67000000,78209.83000000,1.47202000,1776858299999,115111.60751810,644,0.85782000,67081.67440290,0
1776858300000,78209.83000000,78251.40000000,78209.83000000,78251.39000000,2.36367000,1776858359999,184915.91055550,1823,1.81422000,141930.46616200,0
1776858360000,78251.39000000,78311.78000000,78251.39000000,78301.06000000,8.34525000,1776858419999,653451.16950290,1918,3.25827000,255093.59035490,0
1776858420000,78301.06000000,78303.72000000,78230.60000000,78230.61000000,6.46658000,1776858479999,506097.45991350,2550,1.38033000,108052.16741710,0
1776858480000,78230.60000000,78246.91000000,78227.71000000,78246.91000000,2.54356000,1776858539999,199000.18359840,1741,1.63061000,127574.19622580,0
1776858540000,78246.90000000,78312.88000000,78246.90000000,78308.98000000,5.07648000,1776858599999,397465.85118300,2969,2.97726000,233097.34170130,0
1776858600000,78308.97000000,78308.98000000,78244.25000000,78245.22000000,11.98597000,1776858659999,938190.86527110,2508,2.51959000,197219.57841330,0
1776858660000,78245.21000000,78294.67000000,78245.21000000,78294.52000000,4.39527000,1776858719999,343954.53733780,2034,4.05497000,317325.54417940,0
1776858720000,78294.52000000,78316.07000000,78278.92000000,78316.06000000,1.81611000,1776858779999,142194.18058660,1803,1.29004000,101004.28450410,0
1776858780000,78316.06000000,78316.06000000,78276.00000000,78284.14000000,2.94556000,1776858839999,230595.84773450,1890,1.00364000,78568.12008070,0
1776858840000,78284.14000000,78295.53000000,78276.01000000,78284.14000000,4.80882000,1776858899999,376454.48866930,1273,4.13337000,323575.92172960,0
1776858900000,78284.15000000,78292.20000000,78266.72000000,78292.20000000,2.38111000,1776858959999,186383.80429670,1671,1.11186000,87028.85616800,0
1776858960000,78292.19000000,78292.20000000,78260.95000000,78260.95000000,1.82154000,1776859019999,142582.87037320,1493,0.39601000,30997.93346620,0
1776859020000,78260.96000000,78270.00000000,78244.86000000,78270.00000000,3.21713000,1776859079999,251762.78832340,1344,1.63568000,128004.47179810,0
1776859080000,78270.00000000,78277.49000000,78269.99000000,78277.49000000,2.27566000,1776859139999,178130.26930990,574,1.28567000,100637.10364370,0
1776859140000,78277.49000000,78300.00000000,78277.47000000,78300.00000000,1.88183000,1776859199999,147316.08242480,920,1.05064000,82248.46559710,0
1776859200000,78300.00000000,78314.47000000,78277.47000000,78277.47000000,3.26298000,1776859259999,255493.99323430,1409,1.81129000,141821.86339390,0
1776859260000,78277.47000000,78281.95000000,78244.86000000,78281.94000000,3.13490000,1776859319999,245347.24193100,2026,1.80094000,140938.04492710,0
1776859320000,78281.95000000,78334.36000000,78281.94000000,78332.87000000,12.34467000,1776859379999,966859.95894280,1945,7.66256000,600126.63551380,0
1776859380000,78332.88000000,78416.64000000,78332.88000000,78369.99000000,23.01744000,1776859439999,1803861.33517850,3898,17.33489000,1358503.66999570,0
1776859440000,78369.99000000,78370.00000000,78305.08000000,78313.10000000,27.07776000,1776859499999,2121307.65780570,5150,7.54189000,590776.31477150,0
1776859500000,78313.11000000,78320.14000000,78228.00000000,78230.60000000,10.01216000,1776859559999,783746.54811080,2378,2.27838000,178404.94775930,0
1776859560000,78230.60000000,78291.93000000,78230.60000000,78291.93000000,3.30421000,1776859619999,258600.95546690,1964,1.79823000,140731.94663780,0
1776859620000,78291.92000000,78314.32000000,78284.09000000,78314.31000000,2.38059000,1776859679999,186410.65073580,1097,1.29020000,101029.94358380,0
1776859680000,78314.32000000,78314.32000000,78296.03000000,78310.71000000,2.35492000,1776859739999,184409.58311750,1125,0.69184000,54171.81945000,0
1776859740000,78310.70000000,78330.04000000,78286.00000000,78330.03000000,15.26994000,1776859799999,1195959.25433160,1658,13.00154000,1018327.93232980,0
1776859800000,78330.03000000,78343.38000000,78324.19000000,78327.96000000,7.80261000,1776859859999,611188.46026750,2191,6.35735000,497970.77089660,0
1776859860000,78327.97000000,78453.71000000,78326.49000000,78390.93000000,335.19532000,1776859919999,26278964.05861910,6299,262.49783000,20578043.97076100,0
1776859920000,78390.94000000,78404.99000000,78375.69000000,78386.98000000,8.64611000,1776859979999,677809.41788880,1928,2.84867000,223293.92209870,0
1776859980000,78386.99000000,78463.31000000,78386.99000000,78438.49000000,18.56467000,1776860039999,1456140.18886140,3393,14.48806000,1136360.01794360,0
1776860040000,78438.50000000,78438.50000000,78394.16000000,78429.85000000,7.61870000,1776860099999,597409.69784770,2667,4.11502000,322657.20396940,0
1776860100000,78429.85000000,78429.85000000,78393.52000000,78416.97000000,16.96398000,1776860159999,1330228.18367730,2782,5.12819000,402120.08806350,0
1776860160000,78416.98000000,78455.00000000,78410.28000000,78445.50000000,3.85443000,1776860219999,302313.42781220,1817,2.63808000,206904.97467700,0
1776860220000,78445.50000000,78508.18000000,78360.00000000,78390.38000000,70.56392000,1776860279999,5538032.35307540,9435,63.03069000,4947023.07566710,0
1776860280000,78390.37000000,78413.12000000,78370.58000000,78388.64000000,5.47584000,1776860339999,429243.10422430,4222,1.93070000,151344.80998050,0
1776860340000,78388.64000000,78410.40000000,78300.00000000,78342.00000000,10.96189000,1776860399999,858998.55413470,3926,2.81833000,220850.95911940,0
1776860400000,78341.99000000,78373.67000000,78330.95000000,78336.26000000,5.87273000,1776860459999,460126.14544540,2655,2.07394000,162473.19235670,0
1776860460000,78336.26000000,78359.51000000,78300.00000000,78300.00000000,8.87492000,1776860519999,695153.68445860,2260,1.08611000,85080.06631130,0
1776860520000,78300.00000000,78300.00000000,78262.00000000,78295.09000000,10.04579000,1776860579999,786387.47574960,2508,4.41413000,345541.58322520,0
1776860580000,78295.09000000,78295.13000000,78264.00000000,78264.00000000,11.85484000,1776860639999,928120.11225610,1649,2.46171000,192720.89116040,0
1776860640000,78264.01000000,78264.01000000,78231.48000000,78241.70000000,6.92355000,1776860699999,541732.60027630,2129,1.80294000,141063.78479190,0
1776860700000,78241.70000000,78287.51000000,78238.19000000,78287.50000000,5.88337000,1776860759999,460395.47117780,2147,1.64443000,128690.80833290,0
1776860760000,78287.50000000,78287.51000000,78252.69000000,78252.70000000,3.60005000,1776860819999,281741.64257290,1544,0.63301000,49539.37235910,0
1776860820000,78252.69000000,78258.05000000,78161.01000000,78169.38000000,11.27159000,1776860879999,881406.89837150,3690,2.64424000,206770.93647990,0
1776860880000,78169.37000000,78190.71000000,78138.80000000,78188.80000000,24.07447000,1776860939999,1881729.23481380,3359,6.87030000,536990.38433930,0
1776860940000,78188.81000000,78221.38000000,78180.66000000,78185.37000000,17.39262000,1776860999999,1360087.80199520,3923,10.99218000,859529.78960030,0
1776861000000,78185.36000000,78185.36000000,78114.04000000,78149.83000000,8.82863000,1776861059999,689955.41258410,4623,2.92883000,228894.60953090,0
1776861060000,78149.82000000,78160.91000000,78130.98000000,78158.26000000,5.32939000,1776861119999,416451.30680150,2232,3.02723000,236550.48771820,0
1776861120000,78158.26000000,78158.27000000,78129.99000000,78143.99000000,9.56079000,1776861179999,747101.98238900,2375,1.74288000,136197.85175660,0
1776861180000,78143.99000000,78219.42000000,78140.41000000,78219.41000000,8.81032000,1776861239999,688786.67710740,2100,5.30380000,414656.71069160,0
1776861240000,78219.42000000,78243.60000000,78199.33000000,78225.82000000,10.59180000,1776861299999,828439.97899360,4284,8.92896000,698364.13292120,0
1776861300000,78225.83000000,78225.83000000,78179.49000000,78199.16000000,7.28605000,1776861359999,569774.88024410,3480,2.79248000,218361.23963200,0
1776861360000,78199.16000000,78209.84000000,78199.15000000,78201.57000000,3.69116000,1776861419999,288665.53162170,1078,0.90943000,71118.45564410,0
1776861420000,78201.58000000,78247.98000000,78198.04000000,78247.97000000,6.55442000,1776861479999,512664.59401660,2321,4.06426000,317859.22701530,0
1776861480000,78247.97000000,78247.97000000,78189.16000000,78202.76000000,4.61177000,1776861539999,360656.98785100,2548,2.80351000,219222.73666560,0
1776861540000,78202.76000000,78241.81000000,78198.80000000,78200.87000000,22.26069000,1776861599999,1741154.53434350,2630,13.03393000,1019403.67826500,0
1776861600000,78200.88000000,78235.14000000,78198.80000000,78219.51000000,4.54087000,1776861659999,355156.70844980,1679,3.41412000,267010.45178590,0
1776861660000,78219.50000000,78281.70000000,78188.79000000,78228.16000000,26.87170000,1776861719999,2102624.52108290,4577,20.63254000,1614398.19546780,0
1776861720000,78230.55000000,78252.99000000,78196.00000000,78198.44000000,3.91243000,1776861779999,306062.60948010,3240,1.69069000,132256.83169860,0
1776861780000,78198.45000000,78205.05000000,78188.79000000,78199.08000000,2.49249000,1776861839999,194910.62243450,1769,0.85260000,66669.96533190,0
1776861840000,78199.09000000,78204.96000000,78188.79000000,78188.79000000,10.53812000,1776861899999,824006.88034760,1694,1.43024000,111837.44596130,0
1776861900000,78188.80000000,78252.99000000,78188.80000000,78252.98000000,18.33259000,1776861959999,1434168.90183320,2964,5.70621000,446387.80858650,0
1776861960000,78252.98000000,78330.23000000,78248.29000000,78302.79000000,21.45148000,1776862019999,1679510.32254440,4857,13.68631000,1071355.10580550,0
1776862020000,78302.80000000,78309.54000000,78276.99000000,78277.38000000,4.46399000,1776862079999,349489.48096610,2158,2.65996000,208244.54124460,0
1776862080000,78277.38000000,78277.38000000,78180.03000000,78199.69000000,13.91105000,1776862139999,1087968.86178480,3886,5.84014000,456840.93370110,0
1776862140000,78199.70000000,78200.00000000,78181.71000000,78181.71000000,8.29451000,1776862199999,648541.49434360,1230,0.60872000,47597.69757830,0
1776862200000,78181.22000000,78209.84000000,78178.33000000,78205.66000000,7.43977000,1776862259999,581752.50586560,1894,5.91582000,462577.87211990,0
1776862260000,78205.66000000,78225.75000000,78193.14000000,78199.00000000,3.33937000,1776862319999,261174.27870520,2086,1.80413000,141101.32889470,0
1776862320000,78199.00000000,78231.60000000,78196.99000000,78231.54000000,7.63792000,1776862379999,597369.93109700,2597,5.14097000,402081.85956910,0
1776862380000,78231.54000000,78249.60000000,78212.13000000,78212.14000000,4.54538000,1776862439999,355602.08471430,1915,2.17669000,170289.62408830,0
1776862440000,78212.13000000,78247.14000000,78212.13000000,78244.08000000,1.92069000,1776862499999,150255.40273210,1257,1.19519000,93497.81396900,0
1776862500000,78244.07000000,78244.07000000,78227.58000000,78227.59000000,3.54828000,1776862559999,277609.35663500,750,1.03504000,80973.74778630,0
1776862560000,78227.59000000,78241.94000000,78225.98000000,78241.93000000,4.18554000,1776862619999,327435.39273820,1309,2.21521000,173296.23014930,0
1776862620000,78241.94000000,78299.47000000,78241.93000000,78296.94000000,10.79507000,1776862679999,844920.09570700,1698,3.11005000,243427.90129970,0
1776862680000,78296.93000000,78297.26000000,78243.94000000,78243.94000000,4.51564000,1776862739999,353499.06077990,2567,1.56613000,122610.30306450,0
1776862740000,78243.95000000,78260.00000000,78228.00000000,78236.05000000,9.07720000,1776862799999,710204.81081820,2919,6.21754000,486444.77135100,0
1776862800000,78236.05000000,78255.83000000,78203.45000000,78215.22000000,3.93142000,1776862859999,307584.98059390,3116,1.44413000,112985.20305090,0
1776862860000,78215.22000000,78227.50000000,78198.00000000,78209.81000000,2.28044000,1776862919999,178362.52895750,2061,0.70447000,55097.59137130,0
1776862920000,78209.81000000,78254.29000000,78162.64000000,78254.29000000,8.50614000,1776862979999,665134.44689510,3796,4.33692000,339160.62508650,0
1776862980000,78254.29000000,78299.47000000,78241.89000000,78297.55000000,20.71823000,1776863039999,1621262.61213790,3548,17.09888000,1337986.78945060,0
1776863040000,78297.56000000,78297.56000000,78278.43000000,78294.90000000,4.53113000,1776863099999,354726.48673310,1406,3.32063000,259958.85200740,0
1776863100000,78294.91000000,78317.97000000,78294.90000000,78316.48000000,8.54268000,1776863159999,669000.05686040,1285,1.92438000,150685.34578970,0
1776863160000,78316.47000000,78360.56000000,78278.31000000,78278.31000000,11.39586000,1776863219999,892594.39084190,3780,9.40328000,736520.15907680,0
1776863220000,78278.30000000,78298.00000000,78261.64000000,78261.65000000,2.89565000,1776863279999,226673.45444460,2177,1.22202000,95660.54704370,0
1776863280000,78261.64000000,78282.88000000,78254.01000000,78282.11000000,2.27476000,1776863339999,178053.72591790,1801,1.13645000,88951.84623590,0
1776863340000,78282.10000000,78445.70000000,78223.06000000,78262.75000000,64.48074000,1776863399999,5051461.12255620,13495,32.12603000,2516870.26752710,0
1776863400000,78262.74000000,78320.67000000,78241.42000000,78320.66000000,7.95994000,1776863459999,623077.47295310,5555,2.59512000,203131.10082200,0
1776863460000,78320.66000000,78335.97000000,78307.20000000,78326.07000000,7.38523000,1776863519999,578462.76292810,1903,5.47147000,428571.96108840,0
1776863520000,78326.08000000,78363.78000000,78310.00000000,78363.77000000,8.40153000,1776863579999,658164.46989080,2292,6.44921000,505254.34223640,0
1776863580000,78363.77000000,78363.77000000,78316.37000000,78347.40000000,3.90529000,1776863639999,305923.34249300,2458,1.26954000,99439.44604010,0
1776863640000,78347.41000000,78373.96000000,78338.18000000,78373.95000000,18.48569000,1776863699999,1448326.56510650,1884,15.39472000,1206146.88563270,0
1776863700000,78373.96000000,78430.16000000,78373.96000000,78410.47000000,6.80526000,1776863759999,533624.41165440,2924,3.83962000,301057.41776250,0
1776863760000,78410.46000000,78439.91000000,78410.46000000,78419.84000000,4.05264000,1776863819999,317837.88988520,1943,1.99354000,156342.36713990,0
1776863820000,78419.83000000,78419.83000000,78359.05000000,78386.01000000,10.05721000,1776863879999,788301.71926370,3553,3.54504000,277853.25009730,0
